section,subsection,city,firm_name,address,codes,is_new_firm,canvas_fragment,image
Breweries,Oregon,Baker City,"Rust, Henry",,LMB-E 5,False,"https://iiif.nypl.org/iiif/3/5128918/full/!760,760/0/default.jpg#xywh=564,2284,1761,60",0074_5128918.jpg
Breweries,Oregon,Bandon,"Walser, Joseph",,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128918/full/!760,760/0/default.jpg#xywh=564,2370,1770,67",0074_5128918.jpg
Breweries,Oregon,Burns,"Locher, Paulina",,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128918/full/!760,760/0/default.jpg#xywh=566,2452,1761,58",0074_5128918.jpg
Breweries,Oregon,Canyon City,"Sels, F. C.",,LMB-E 6,False,"https://iiif.nypl.org/iiif/3/5128918/full/!760,760/0/default.jpg#xywh=570,2529,1762,63",0074_5128918.jpg
Breweries,Oregon,Enterprise,"Ott, Frank",,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128918/full/!760,760/0/default.jpg#xywh=570,2600,1764,69",0074_5128918.jpg
Breweries,Oregon,Gardner,"Varrelman, Frank",,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128918/full/!760,760/0/default.jpg#xywh=572,2684,1762,58",0074_5128918.jpg
Breweries,Oregon,Grant's Pass,"Kienlen, Eugene",,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128918/full/!760,760/0/default.jpg#xywh=568,2757,1766,65",0074_5128918.jpg
Breweries,Oregon,Lake View,Ayres & Tonningsen,,L A M B-E 6,False,"https://iiif.nypl.org/iiif/3/5128918/full/!760,760/0/default.jpg#xywh=564,2831,1770,68",0074_5128918.jpg
Breweries,Oregon,La Grande,"Roesch, Julius",,LM-E 6,False,"https://iiif.nypl.org/iiif/3/5128918/full/!760,760/0/default.jpg#xywh=564,2908,1772,69",0074_5128918.jpg
Breweries,Oregon,Marshfield,"Clemmensen, Lars, Bay View Brewery",,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128918/full/!760,760/0/default.jpg#xywh=568,2988,1581,62",0074_5128918.jpg
Breweries,Oregon,Medford,Medford Brewing Co.,,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128918/full/!760,760/0/default.jpg#xywh=841,1764,1297,58",0074_5128918.jpg
Breweries,Oregon,Pendleton,"Roesch, William",,LM B-E 4,False,"https://iiif.nypl.org/iiif/3/5128918/full/!760,760/0/default.jpg#xywh=568,3216,1768,64",0074_5128918.jpg
Breweries,Oregon,Pendleton,Schulz Brewing Co.,,L M-E 6,False,"https://iiif.nypl.org/iiif/3/5128918/full/!760,760/0/default.jpg#xywh=858,3293,1478,62",0074_5128918.jpg
Breweries,Oregon,Portland,Gambrinus Brg. Co.,Washington and Cornell sts,L B-D 4,False,"https://iiif.nypl.org/iiif/3/5128918/full/!760,760/0/default.jpg#xywh=570,3368,1579,67",0074_5128918.jpg
Breweries,Oregon,Portland,"Weinhard, Henry",475 Burnside st,L M B-C 8,False,"https://iiif.nypl.org/iiif/3/5128918/full/!760,760/0/default.jpg#xywh=826,3525,1325,58",0074_5128918.jpg
Breweries,Oregon,Prineville,O'Neill Bros.,,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128918/full/!760,760/0/default.jpg#xywh=570,3676,1766,62",0074_5128918.jpg
Breweries,Oregon,Roseburg,"Rast, John",,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128918/full/!760,760/0/default.jpg#xywh=574,3758,1764,58",0074_5128918.jpg
Breweries,Oregon,Salem,Klinger & Beck,,L M-E 6,False,"https://iiif.nypl.org/iiif/3/5128918/full/!760,760/0/default.jpg#xywh=576,3831,1762,62",0074_5128918.jpg
Breweries,Oregon,Sellwood,"Wilhelm, John G.",,LW B-E 5,False,"https://iiif.nypl.org/iiif/3/5128918/full/!760,760/0/default.jpg#xywh=576,3906,1760,64",0074_5128918.jpg
Breweries,Oregon,Summerville,"Ott, George",,L M B-E 6,False,"https://iiif.nypl.org/iiif/3/5128918/full/!760,760/0/default.jpg#xywh=579,3986,1761,62",0074_5128918.jpg
Breweries,Oregon,The Dallas,"Buchler, Aug.",,LWB-E 3,False,"https://iiif.nypl.org/iiif/3/5128918/full/!760,760/0/default.jpg#xywh=579,4061,1765,66",0074_5128918.jpg
Breweries,Pennsylvania,Allegheny,Eberhardt & Ober Brewing Co.,1 Troy Hill Road,L B-C 2,False,"https://iiif.nypl.org/iiif/3/5128919/full/!760,760/0/default.jpg#xywh=361,770,1605,88",0075_5128919.jpg
Breweries,Pennsylvania,Allegheny,Hippely & Son,314 Spring Garden avenue,L A P B-D 3,False,"https://iiif.nypl.org/iiif/3/5128919/full/!760,760/0/default.jpg#xywh=495,946,56,35",0075_5128919.jpg
Breweries,Pennsylvania,Allegheny,"Lutz, D. & Son, Lion Brewery",Villa and Vin'al streets,A P L,False,"https://iiif.nypl.org/iiif/3/5128919/full/!760,760/0/default.jpg#xywh=654,1095,1166,58",0075_5128919.jpg
Breweries,Pennsylvania,Allegheny,"Lutz, D. & Son, Allegheny Brewery",cor. Chestnut street and Spring Garden ave,M W B-C 5,False,"https://iiif.nypl.org/iiif/3/5128919/full/!760,760/0/default.jpg#xywh=361,770,1605,88",0075_5128919.jpg
Breweries,Pennsylvania,Allegheny,"Ober Bros., Brewing Co., The",63-75 Vinial st,L A P B-D 3,False,"https://iiif.nypl.org/iiif/3/5128919/full/!760,760/0/default.jpg#xywh=656,1639,1314,56",0075_5128919.jpg
Breweries,Pennsylvania,Allentown,Allentown Brewing Co.,cor. Gordon st. and Terminal R. R,P L-D 4,False,"https://iiif.nypl.org/iiif/3/5128919/full/!760,760/0/default.jpg#xywh=366,1789,1602,67",0075_5128919.jpg
Breweries,Pennsylvania,Allentown,Daeufer & Co.,Lawrence and Jefferson streets,P L-D 4,False,"https://iiif.nypl.org/iiif/3/5128919/full/!760,760/0/default.jpg#xywh=641,2026,1329,60",0075_5128919.jpg
Breweries,Pennsylvania,Allentown,Nuding Brewing Co.,114 S. Seventh st,P L B-C 9,False,"https://iiif.nypl.org/iiif/3/5128919/full/!760,760/0/default.jpg#xywh=680,2185,1290,58",0075_5128919.jpg
Breweries,Pennsylvania,Altoona,American Brewing Co,,L P-D 4,False,"https://iiif.nypl.org/iiif/3/5128919/full/!760,760/0/default.jpg#xywh=372,2342,1790,60",0075_5128919.jpg
Breweries,Pennsylvania,Altoona,"Bender, Wm. H.",1419 Fourth avenue,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128919/full/!760,760/0/default.jpg#xywh=596,2422,1376,60",0075_5128919.jpg
Breweries,Pennsylvania,Altoona,"Kazmaier, John, suc. to Chas. Rabenschlag",,L-E 5,False,"https://iiif.nypl.org/iiif/3/5128919/full/!760,760/0/default.jpg#xywh=602,2570,1364,65",0075_5128919.jpg
Breweries,Pennsylvania,Altoona,"Wilhelm, Schimminger & Ramsey",15th ave. and 13th street,L-D 7,False,"https://iiif.nypl.org/iiif/3/5128919/full/!760,760/0/default.jpg#xywh=480,2732,49,32",0075_5128919.jpg
Breweries,Pennsylvania,Beatty (Latrobe),Benedictine Society,,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128919/full/!760,760/0/default.jpg#xywh=374,2964,1788,62",0075_5128919.jpg
Breweries,Pennsylvania,Beaver Falls,Anderton Brewing Co,,A P B L-D 6,False,"https://iiif.nypl.org/iiif/3/5128919/full/!760,760/0/default.jpg#xywh=374,3041,1788,61",0075_5128919.jpg
Breweries,Pennsylvania,Bellefonte,"Doll, Louis",,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128919/full/!760,760/0/default.jpg#xywh=374,3119,1792,64",0075_5128919.jpg
Breweries,Pennsylvania,Bennett,"Enz, M., Brewing Co",,A P L B-D 4,False,"https://iiif.nypl.org/iiif/3/5128919/full/!760,760/0/default.jpg#xywh=374,3194,1796,69",0075_5128919.jpg
Breweries,Pennsylvania,Bennett,Hoehl Brewing Co.,cor. Stanton ave. and Black Alley,A P L-E 1,False,"https://iiif.nypl.org/iiif/3/5128919/full/!760,760/0/default.jpg#xywh=626,3274,1355,66",0075_5128919.jpg
Breweries,Pennsylvania,Bennett,Pittsburg Pure Beer Brewing Co.,cor. Butler and Evergreen aves,L B-C 7,False,"https://iiif.nypl.org/iiif/3/5128919/full/!760,760/0/default.jpg#xywh=617,3506,1364,67",0075_5128919.jpg
Breweries,Pennsylvania,Bethlehem,Uhl Brewery,cor. Union and Monocacy streets,L-D 5,False,"https://iiif.nypl.org/iiif/3/5128919/full/!760,760/0/default.jpg#xywh=379,3742,1602,63",0075_5128919.jpg
Breweries,Pennsylvania,Bethlehem,"Widman, Jacob & Co.",Old York Road,L-D 5,False,"https://iiif.nypl.org/iiif/3/5128919/full/!760,760/0/default.jpg#xywh=708,3899,1273,61",0075_5128919.jpg
Breweries,Pennsylvania,Braddock,"Braddock Brewing Co., succ. Philip Julius Vischer",,L-D 6,False,"https://iiif.nypl.org/iiif/3/5128920/full/!760,760/0/default.jpg#xywh=564,776,1580,108",0076_5128920.jpg
Breweries,Pennsylvania,Brookville,"Allgeier, Magnus",,L-E 2,False,"https://iiif.nypl.org/iiif/3/5128920/full/!760,760/0/default.jpg#xywh=559,927,1768,116",0076_5128920.jpg
Breweries,Pennsylvania,Brookville,Brookville Brewing Co,,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128920/full/!760,760/0/default.jpg#xywh=880,1015,1449,103",0076_5128920.jpg
Breweries,Pennsylvania,Canton Township,Crescent Brewing Co,,L-E 6,True,"https://iiif.nypl.org/iiif/3/5128920/full/!760,760/0/default.jpg#xywh=561,1084,1766,108",0076_5128920.jpg
Breweries,Pennsylvania,Carbondale,"P. Krantz Dept., (Pennsylvania Central Brewing Co.)",,A PL-D 3,False,"https://iiif.nypl.org/iiif/3/5128920/full/!760,760/0/default.jpg#xywh=1299,1258,841,82",0076_5128920.jpg
Breweries,Pennsylvania,Carrolltown,"Blum, Barbara, A",,LM B-E 5,False,"https://iiif.nypl.org/iiif/3/5128920/full/!760,760/0/default.jpg#xywh=561,1394,1764,105",0076_5128920.jpg
Breweries,Pennsylvania,Carrolltown,"Farabaugh, C. A",,LM-E5,False,"https://iiif.nypl.org/iiif/3/5128920/full/!760,760/0/default.jpg#xywh=921,1478,1404,103",0076_5128920.jpg
Breweries,Pennsylvania,Catasauqua,"Kostenbader, Herman",,L-D 6,False,"https://iiif.nypl.org/iiif/3/5128920/full/!760,760/0/default.jpg#xywh=564,1549,1763,105",0076_5128920.jpg
Breweries,Pennsylvania,Chambersburg,"Fortney, Samuel A",,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128920/full/!760,760/0/default.jpg#xywh=564,1624,1761,105",0076_5128920.jpg
Breweries,Pennsylvania,Chewton,"Jordan, George S., succ. to Jos. Buechel",,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128920/full/!760,760/0/default.jpg#xywh=564,1695,1576,112",0076_5128920.jpg
Breweries,Pennsylvania,Clearfield,Clearfield Brewing Co,,A BPL-E3,False,"https://iiif.nypl.org/iiif/3/5128920/full/!760,760/0/default.jpg#xywh=559,1850,1768,112",0076_5128920.jpg
Breweries,Pennsylvania,Coalport,"Kutruff, John, succ. to Lomyre & Kutruff",,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128920/full/!760,760/0/default.jpg#xywh=561,1931,1209,95",0076_5128920.jpg
Breweries,Pennsylvania,Columbia,Loder Brewing Co,,LPMB-D7,False,"https://iiif.nypl.org/iiif/3/5128920/full/!760,760/0/default.jpg#xywh=561,2069,1758,108",0076_5128920.jpg
Breweries,Pennsylvania,Connellsville,Connellsville Brewing Co,,L B-C 10,False,"https://iiif.nypl.org/iiif/3/5128920/full/!760,760/0/default.jpg#xywh=561,2144,1760,108",0076_5128920.jpg
Breweries,Pennsylvania,Connellsville,"Tippmann, Joseph",,L-E 4,False,"https://iiif.nypl.org/iiif/3/5128920/full/!760,760/0/default.jpg#xywh=923,2230,1402,99",0076_5128920.jpg
Breweries,Pennsylvania,Conshohocken,Conshohocken Brewing Co,,L PB-D 8,False,"https://iiif.nypl.org/iiif/3/5128920/full/!760,760/0/default.jpg#xywh=559,2297,1764,110",0076_5128920.jpg
Breweries,Pennsylvania,Conshohocken,McGrath & Barrett,,L-E 5,False,"https://iiif.nypl.org/iiif/3/5128920/full/!760,760/0/default.jpg#xywh=974,2387,1347,91",0076_5128920.jpg
Breweries,Pennsylvania,Danville,Germania Brewing Co,,PL-E 4,False,"https://iiif.nypl.org/iiif/3/5128920/full/!760,760/0/default.jpg#xywh=555,2450,1766,109",0076_5128920.jpg
Breweries,Pennsylvania,Danville,Polish Lithuanian Brewing Co,,APL-D2,False,"https://iiif.nypl.org/iiif/3/5128920/full/!760,760/0/default.jpg#xywh=899,2538,1237,90",0076_5128920.jpg
Breweries,Pennsylvania,Dickson City,"Dickson Brewing Co. Dept., (Penna. Centr. Br'g Co.)",,A P-D 5,False,"https://iiif.nypl.org/iiif/3/5128920/full/!760,760/0/default.jpg#xywh=553,2680,1581,103",0076_5128920.jpg
Breweries,Pennsylvania,Dubois,Dubois Brewing Co,,LB-D 6,False,"https://iiif.nypl.org/iiif/3/5128920/full/!760,760/0/default.jpg#xywh=553,2835,1763,107",0076_5128920.jpg
Breweries,Pennsylvania,Dunmore,Keystone Brewing Co,340 Blakely st,A P-C9,False,"https://iiif.nypl.org/iiif/3/5128920/full/!760,760/0/default.jpg#xywh=553,2917,1578,94",0076_5128920.jpg
Breweries,Pennsylvania,Dushore,"Hilbert, Leonard",,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128920/full/!760,760/0/default.jpg#xywh=546,3065,1773,110",0076_5128920.jpg
Breweries,Pennsylvania,East Mauch Chunk,"Schweibinz, Pius",,PL-E 1,False,"https://iiif.nypl.org/iiif/3/5128920/full/!760,760/0/default.jpg#xywh=551,3145,1763,105",0076_5128920.jpg
Breweries,Pennsylvania,Easton,"Kuebler, Willibald",,APLB-D 2,False,"https://iiif.nypl.org/iiif/3/5128920/full/!760,760/0/default.jpg#xywh=553,3218,1761,109",0076_5128920.jpg
Breweries,Pennsylvania,Easton,"Seip, Isabella R",,L-D 10,False,"https://iiif.nypl.org/iiif/3/5128920/full/!760,760/0/default.jpg#xywh=757,3302,1562,103",0076_5128920.jpg
Breweries,Pennsylvania,Easton,Seitz Brewing Co,,APLB-D5,False,"https://iiif.nypl.org/iiif/3/5128920/full/!760,760/0/default.jpg#xywh=637,3370,1679,114",0076_5128920.jpg
Breweries,Pennsylvania,Elco,Elco Brewing Co,,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128920/full/!760,760/0/default.jpg#xywh=548,3450,1771,110",0076_5128920.jpg
Breweries,Pennsylvania,Elco,"Thistlewaite, W. A",,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128920/full/!760,760/0/default.jpg#xywh=604,3525,1710,110",0076_5128920.jpg
Breweries,Pennsylvania,Erie,"Cascade Brewing Co., succ. to West End Brewing Co",,L-E 6,True,"https://iiif.nypl.org/iiif/3/5128920/full/!760,760/0/default.jpg#xywh=551,3618,1578,107",0076_5128920.jpg
Breweries,Pennsylvania,Erie,"Conrad, C. M.",Sixth and Parade streets,LB-D 3,False,"https://iiif.nypl.org/iiif/3/5128920/full/!760,760/0/default.jpg#xywh=682,3792,1445,99",0076_5128920.jpg
Breweries,Pennsylvania,Erie,"Howard, Erwin J.",17th and Parade streets,APB-E 4,False,"https://iiif.nypl.org/iiif/3/5128920/full/!760,760/0/default.jpg#xywh=611,3949,58,32",0076_5128920.jpg
Breweries,Pennsylvania,Erie,"Koehler, Fred & Co.",cor. 25th and Holland sts.,LB-C 9,False,"https://iiif.nypl.org/iiif/3/5128921/full/!760,760/0/default.jpg#xywh=320,759,1607,86",0077_5128921.jpg
Breweries,Pennsylvania,Erie,"Koehler, Jackson, Eagle Brewery",22d and State sts.,LB-C S,False,"https://iiif.nypl.org/iiif/3/5128921/full/!760,760/0/default.jpg#xywh=372,918,1559,80",0077_5128921.jpg
Breweries,Pennsylvania,Erie,"Vogt, Francis",Mill Creek,L-E 5,False,"https://iiif.nypl.org/iiif/3/5128921/full/!760,760/0/default.jpg#xywh=376,1097,48,32",0077_5128921.jpg
Breweries,Pennsylvania,Franklin,"Brecht, Christian",,L B-E 2,False,"https://iiif.nypl.org/iiif/3/5128921/full/!760,760/0/default.jpg#xywh=327,1151,1792,81",0077_5128921.jpg
Breweries,Pennsylvania,Germania,Schwarzenbach Brg. Co,,L-D 10,False,"https://iiif.nypl.org/iiif/3/5128921/full/!760,760/0/default.jpg#xywh=331,1224,1796,90",0077_5128921.jpg
Breweries,Pennsylvania,Green Lane,"Hendricks, Jas. O.",,PLB-E 3,False,"https://iiif.nypl.org/iiif/3/5128921/full/!760,760/0/default.jpg#xywh=333,1303,1794,89",0077_5128921.jpg
Breweries,Pennsylvania,Greensburgh,Greensburgh Brewing Co.,,L-D 10,False,"https://iiif.nypl.org/iiif/3/5128921/full/!760,760/0/default.jpg#xywh=336,1379,1793,94",0077_5128921.jpg
Breweries,Pennsylvania,Harrisburgh,"Doehne, George",322 Chestnut street,APLB-D 9,False,"https://iiif.nypl.org/iiif/3/5128921/full/!760,760/0/default.jpg#xywh=336,1460,1611,89",0077_5128921.jpg
Breweries,Pennsylvania,Harrisburgh,"Fink, Henry, Sons",312-320 Foerster street,APL-D5,False,"https://iiif.nypl.org/iiif/3/5128921/full/!760,760/0/default.jpg#xywh=716,1617,1233,76",0077_5128921.jpg
Breweries,Pennsylvania,Harrisburgh,Harrisburgh Consumer's Brewing and Bottling Co.,261 South Eleventh st.,LPB-D 5,False,"https://iiif.nypl.org/iiif/3/5128921/full/!760,760/0/default.jpg#xywh=714,1779,1233,66",0077_5128921.jpg
Breweries,Pennsylvania,Hazleton,"Arnold, John, Dept., (Pennsylvania Central Brg. Co.)",,PL-C 10,False,"https://iiif.nypl.org/iiif/3/5128921/full/!760,760/0/default.jpg#xywh=0,1972,65,48",0077_5128921.jpg
Breweries,Pennsylvania,Hazleton,Hazle Brewing Co,,L P-D 9,False,"https://iiif.nypl.org/iiif/3/5128921/full/!760,760/0/default.jpg#xywh=619,2237,1528,82",0077_5128921.jpg
Breweries,Pennsylvania,Honesdale,"Hartung, A., Dept., (Pennsylvania Central Brewing Co.)",,APL-D 7,False,"https://iiif.nypl.org/iiif/3/5128921/full/!760,760/0/default.jpg#xywh=0,2600,47,48",0077_5128921.jpg
Breweries,Pennsylvania,Jeanetta,National Brewing Co.,,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128921/full/!760,760/0/default.jpg#xywh=363,2551,1790,90",0077_5128921.jpg
Breweries,Pennsylvania,Johnstown,Emmerling John.,,LAPB-D7,False,"https://iiif.nypl.org/iiif/3/5128921/full/!760,760/0/default.jpg#xywh=363,2635,1786,88",0077_5128921.jpg
Breweries,Pennsylvania,Johnstown,Goenner & Co,,LB-D 3,False,"https://iiif.nypl.org/iiif/3/5128921/full/!760,760/0/default.jpg#xywh=680,2712,1475,84",0077_5128921.jpg
Breweries,Pennsylvania,Johnstown,"Kost, Lawrence",,L-E 6,True,"https://iiif.nypl.org/iiif/3/5128921/full/!760,760/0/default.jpg#xywh=678,2792,1481,82",0077_5128921.jpg
Breweries,Pennsylvania,Kingston,Wyoming Valley Brewing Ce.,,AP-E 5,False,"https://iiif.nypl.org/iiif/3/5128921/full/!760,760/0/default.jpg#xywh=363,2876,1618,77",0077_5128921.jpg
Breweries,Pennsylvania,Kittanning,Elk Brewing Co.,,A PLB-D6,False,"https://iiif.nypl.org/iiif/3/5128921/full/!760,760/0/default.jpg#xywh=363,3022,1801,90",0077_5128921.jpg
Breweries,Pennsylvania,Lancaster,"Haefner, Jos., estate",135 Locust st.,L-D 6,False,"https://iiif.nypl.org/iiif/3/5128921/full/!760,760/0/default.jpg#xywh=366,3106,1608,82",0077_5128921.jpg
Breweries,Pennsylvania,Lancaster,"Rieker, Frank A.",602-606 King st.,L-C 10,False,"https://iiif.nypl.org/iiif/3/5128921/full/!760,760/0/default.jpg#xywh=693,3267,1281,65",0077_5128921.jpg
Breweries,Pennsylvania,Lancaster,Sprenger Brewing Co.,corner Lime and Locust sts.,LB-D 3,False,"https://iiif.nypl.org/iiif/3/5128921/full/!760,760/0/default.jpg#xywh=703,3422,1278,69",0077_5128921.jpg
Breweries,Pennsylvania,Lancaster,"Wacker, Chas. V. & Bro.",203 W. Walnut street,L-D 9,False,"https://iiif.nypl.org/iiif/3/5128921/full/!760,760/0/default.jpg#xywh=699,3575,1282,75",0077_5128921.jpg
Breweries,Pennsylvania,Latrobe,Latrobe Brewing Co.,Ligonier street,L-D2,False,"https://iiif.nypl.org/iiif/3/5128921/full/!760,760/0/default.jpg#xywh=381,3732,1606,77",0077_5128921.jpg
Breweries,Pennsylvania,Lebanon,Iron City Brewing Co,,L-D 8,False,"https://iiif.nypl.org/iiif/3/5128921/full/!760,760/0/default.jpg#xywh=381,3884,1791,82",0077_5128921.jpg
Breweries,Pennsylvania,Lebanon,New Lebanon Brewing Co.,,PL B-D 4,False,"https://iiif.nypl.org/iiif/3/5128921/full/!760,760/0/default.jpg#xywh=641,3966,1540,71",0077_5128921.jpg
Breweries,Pennsylvania,Lebanon,Union Brewing Co.,216-220 Twelfth street,L-E 1,False,"https://iiif.nypl.org/iiif/3/5128922/full/!760,760/0/default.jpg#xywh=508,781,1589,73",0078_5128922.jpg
Breweries,Pennsylvania,Lilly,"Bradly, Francis",,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128922/full/!760,760/0/default.jpg#xywh=510,938,1772,69",0078_5128922.jpg
Breweries,Pennsylvania,Lock Haven,"Lucas, F. C",,LB-E 4,False,"https://iiif.nypl.org/iiif/3/5128922/full/!760,760/0/default.jpg#xywh=510,1011,1772,73",0078_5128922.jpg
Breweries,Pennsylvania,Lock Haven,"Widmann, Rudolph",,L-E 4,False,"https://iiif.nypl.org/iiif/3/5128922/full/!760,760/0/default.jpg#xywh=854,1095,1428,64",0078_5128922.jpg
Breweries,Pennsylvania,Lykens,"Lykens Brewing Co., (Wentzler Bros.)",,A P L B-D 10,False,"https://iiif.nypl.org/iiif/3/5128922/full/!760,760/0/default.jpg#xywh=505,1166,1588,71",0078_5128922.jpg
Breweries,Pennsylvania,Madera,"Vesser, J. & A",,L-E 5,False,"https://iiif.nypl.org/iiif/3/5128922/full/!760,760/0/default.jpg#xywh=508,1321,1765,66",0078_5128922.jpg
Breweries,Pennsylvania,Mahanoy City,"Kaier, Chas. C. Co., limited",,A P L B W-C 6,False,"https://iiif.nypl.org/iiif/3/5128922/full/!760,760/0/default.jpg#xywh=510,1398,1585,69",0078_5128922.jpg
Breweries,Pennsylvania,Marietta,"Manlick, Ernest",,L M-E 4,False,"https://iiif.nypl.org/iiif/3/5128922/full/!760,760/0/default.jpg#xywh=508,1551,1772,66",0078_5128922.jpg
Breweries,Pennsylvania,Mauch Chunk,"Weysser, John, R. G",,P L-E 2,False,"https://iiif.nypl.org/iiif/3/5128922/full/!760,760/0/default.jpg#xywh=510,1628,1770,69",0078_5128922.jpg
Breweries,Pennsylvania,McKeesport,McKeesport Brewing Co,,L B-E 6,False,"https://iiif.nypl.org/iiif/3/5128922/full/!760,760/0/default.jpg#xywh=510,1706,1768,66",0078_5128922.jpg
Breweries,Pennsylvania,Meadville,"Dudenhoeffer, N",,L-E 5,False,"https://iiif.nypl.org/iiif/3/5128922/full/!760,760/0/default.jpg#xywh=512,1781,1766,67",0078_5128922.jpg
Breweries,Pennsylvania,Meadville,"Schwab, Frank",,L-E 1,False,"https://iiif.nypl.org/iiif/3/5128922/full/!760,760/0/default.jpg#xywh=783,1858,1490,69",0078_5128922.jpg
Breweries,Pennsylvania,Meadville,Walster & Echnoz,,A P-E 5,False,"https://iiif.nypl.org/iiif/3/5128922/full/!760,760/0/default.jpg#xywh=783,1936,1490,69",0078_5128922.jpg
Breweries,Pennsylvania,Minersville,"Zapf, Charles & Co",,A P L-E 2,False,"https://iiif.nypl.org/iiif/3/5128922/full/!760,760/0/default.jpg#xywh=505,2013,1766,67",0078_5128922.jpg
Breweries,Pennsylvania,Monongahela City,"Broth, Wm",,A-E 6,False,"https://iiif.nypl.org/iiif/3/5128922/full/!760,760/0/default.jpg#xywh=510,2106,1763,64",0078_5128922.jpg
Breweries,Pennsylvania,Monongahela City,"Harrison, William",,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128922/full/!760,760/0/default.jpg#xywh=1035,2190,1238,55",0078_5128922.jpg
Breweries,Pennsylvania,Monongahela City,"Morrison, Thos",,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128922/full/!760,760/0/default.jpg#xywh=1028,2261,1248,68",0078_5128922.jpg
Breweries,Pennsylvania,Monongahela City,"Roth, Helena",,L-E 6,True,"https://iiif.nypl.org/iiif/3/5128922/full/!760,760/0/default.jpg#xywh=1028,2338,1252,64",0078_5128922.jpg
Breweries,Pennsylvania,Mount Joy,"Bube, Alois",,P L B-E 1,False,"https://iiif.nypl.org/iiif/3/5128922/full/!760,760/0/default.jpg#xywh=880,2413,1391,67",0078_5128922.jpg
